set,cluster,num_images
320,S320_cluster14,3
320,S320_cluster15,2
320,S320_cluster16,2
320,S320_cluster17,2
320,S320_cluster18,3
320,S320_cluster19,2
320,S320_cluster2,3
320,S320_cluster20,4
320,S320_cluster21,3
320,S320_cluster22,4
320,S320_cluster23,2
320,S320_cluster24,2
320,S320_cluster25,5
320,S320_cluster26,2
320,S320_cluster27,2
320,S320_cluster28,2
320,S320_cluster29,2
320,S320_cluster3,6
320,S320_cluster30,2
320,S320_cluster31,2
320,S320_cluster32,2
320,S320_cluster33,2
320,S320_cluster34,2
320,S320_cluster35,4
320,S320_cluster36,7
320,S320_cluster37,2
320,S320_cluster38,2
320,S320_cluster39,2
320,S320_cluster4,2
320,S320_cluster40,6
320,S320_cluster41,2
320,S320_cluster42,2
320,S320_cluster43,2
320,S320_cluster44,3
320,S320_cluster45,2
320,S320_cluster46,3
320,S320_cluster47,2
320,S320_cluster48,2
320,S320_cluster49,2
320,S320_cluster5,6
320,S320_cluster50,2
320,S320_cluster51,2
320,S320_cluster52,3
320,S320_cluster53,2
320,S320_cluster54,2
320,S320_cluster55,2
320,S320_cluster56,3
320,S320_cluster57,2
320,S320_cluster58,2
320,S320_cluster59,2
320,S320_cluster6,2
320,S320_cluster60,17
320,S320_cluster61,2
320,S320_cluster62,2
320,S320_cluster63,2
320,S320_cluster64,2
320,S320_cluster65,4
320,S320_cluster66,4
320,S320_cluster67,3
320,S320_cluster7,39
320,S320_cluster8,4
320,S320_cluster9,2
320,noise,543
321,S321_cluster0,12
321,S321_cluster1,123
321,S321_cluster10,6
321,S321_cluster11,75
321,S321_cluster12,2
321,S321_cluster13,2
321,S321_cluster14,3
321,S321_cluster15,2
321,S321_cluster16,2
321,S321_cluster17,2
321,S321_cluster18,2
321,S321_cluster19,18
321,S321_cluster2,5
321,S321_cluster20,8
321,S321_cluster21,5
321,S321_cluster22,2
321,S321_cluster23,8
321,S321_cluster24,4
321,S321_cluster25,2
321,S321_cluster26,2
321,S321_cluster27,2
321,S321_cluster28,5
321,S321_cluster29,2
321,S321_cluster3,2
321,S321_cluster30,5
321,S321_cluster31,2
321,S321_cluster32,2
321,S321_cluster33,2
321,S321_cluster34,2
321,S321_cluster35,2
321,S321_cluster36,2
321,S321_cluster37,3
321,S321_cluster38,2
321,S321_cluster39,10
321,S321_cluster4,8
321,S321_cluster40,3
321,S321_cluster41,2
321,S321_cluster42,4
321,S321_cluster43,2
321,S321_cluster44,2
321,S321_cluster45,2
321,S321_cluster46,2
321,S321_cluster47,5
321,S321_cluster48,15
321,S321_cluster49,3
321,S321_cluster5,7
321,S321_cluster50,2
321,S321_cluster51,2
321,S321_cluster52,3
321,S321_cluster53,2
321,S321_cluster54,2
321,S321_cluster55,2
321,S321_cluster56,2
321,S321_cluster57,5
321,S321_cluster58,2
321,S321_cluster59,2
321,S321_cluster6,5
321,S321_cluster60,2
321,S321_cluster61,2
321,S321_cluster62,2
321,S321_cluster63,6
321,S321_cluster64,2
321,S321_cluster65,2
321,S321_cluster66,2
321,S321_cluster67,2
321,S321_cluster68,5
321,S321_cluster69,2
321,S321_cluster7,2
321,S321_cluster8,2
321,S321_cluster9,3
321,noise,554
322,S322_cluster0,133
322,S322_cluster1,6
322,S322_cluster10,5
322,S322_cluster11,11
322,S322_cluster12,15
322,S322_cluster13,2
322,S322_cluster14,18
322,S322_cluster15,8
322,S322_cluster16,3
322,S322_cluster17,2
322,S322_cluster18,7
322,S322_cluster19,2
322,S322_cluster2,2
322,S322_cluster20,11
322,S322_cluster21,2
322,S322_cluster22,3
322,S322_cluster23,3
322,S322_cluster24,2
322,S322_cluster25,2
322,S322_cluster26,2
322,S322_cluster27,9
322,S322_cluster28,2
322,S322_cluster29,3
322,S322_cluster3,7
322,S322_cluster30,2
322,S322_cluster31,7
322,S322_cluster32,2
322,S322_cluster33,2
322,S322_cluster34,2
322,S322_cluster35,2
322,S322_cluster36,2
322,S322_cluster37,15
322,S322_cluster38,5
322,S322_cluster39,2
322,S322_cluster4,7
322,S322_cluster40,2
322,S322_cluster41,2
322,S322_cluster42,3
322,S322_cluster43,2
322,S322_cluster44,2
322,S322_cluster45,4
322,S322_cluster46,2
322,S322_cluster47,2
322,S322_cluster48,2
322,S322_cluster49,4
322,S322_cluster5,2
322,S322_cluster50,17
322,S322_cluster51,2
322,S322_cluster52,2
322,S322_cluster53,2
322,S322_cluster54,2
322,S322_cluster55,4
322,S322_cluster56,4
322,S322_cluster57,2
322,S322_cluster58,2
322,S322_cluster59,4
322,S322_cluster6,3
322,S322_cluster60,2
322,S322_cluster61,2
322,S322_cluster62,2
322,S322_cluster63,5
322,S322_cluster64,2
322,S322_cluster65,2
322,S322_cluster66,2
322,S322_cluster67,2
322,S322_cluster68,4
322,S322_cluster69,3
322,S322_cluster7,7
322,S322_cluster70,2
322,S322_cluster8,2
322,S322_cluster9,2
322,noise,582
323,S323_cluster0,2
323,S323_cluster1,2
323,S323_cluster10,2
323,S323_cluster11,16
323,S323_cluster12,2
323,S323_cluster13,4
323,S323_cluster14,2
323,S323_cluster15,3
323,S323_cluster16,2
323,S323_cluster17,2
323,S323_cluster18,2
323,S323_cluster19,2
323,S323_cluster2,6
323,S323_cluster20,3
323,S323_cluster21,2
323,S323_cluster22,5
323,S323_cluster23,4
323,S323_cluster24,9
323,S323_cluster25,3
323,S323_cluster26,2
323,S323_cluster27,5
323,S323_cluster28,3
323,S323_cluster29,3
323,S323_cluster3,246
323,S323_cluster30,3
323,S323_cluster31,3
323,S323_cluster32,3
323,S323_cluster33,2
323,S323_cluster34,2
323,S323_cluster35,3
323,S323_cluster36,2
323,S323_cluster37,2
323,S323_cluster38,2
323,S323_cluster39,2
323,S323_cluster4,10
323,S323_cluster40,2
323,S323_cluster41,2
323,S323_cluster42,2
323,S323_cluster43,2
323,S323_cluster44,2
323,S323_cluster45,2
323,S323_cluster46,2
323,S323_cluster47,2
323,S323_cluster48,2
323,S323_cluster49,2
323,S323_cluster5,2
323,S323_cluster50,2
323,S323_cluster51,2
323,S323_cluster6,3
323,S323_cluster7,5
323,S323_cluster8,2
323,S323_cluster9,4
323,noise,594
324,S324_cluster0,4
324,S324_cluster1,3
324,S324_cluster10,2
324,S324_cluster100,2
324,S324_cluster11,11
324,S324_cluster12,2
324,S324_cluster13,23
324,S324_cluster14,2
324,S324_cluster15,2
324,S324_cluster16,14
324,S324_cluster17,38
324,S324_cluster18,3
324,S324_cluster19,5
324,S324_cluster2,2
324,S324_cluster20,2
324,S324_cluster21,6
324,S324_cluster22,3
324,S324_cluster23,2
324,S324_cluster24,7
324,S324_cluster25,2
324,S324_cluster26,2
324,S324_cluster27,2
324,S324_cluster28,2
324,S324_cluster29,7
324,S324_cluster3,18
324,S324_cluster30,2
324,S324_cluster31,5
324,S324_cluster32,2
324,S324_cluster33,2
324,S324_cluster34,3
324,S324_cluster35,2
324,S324_cluster36,3
324,S324_cluster37,2
324,S324_cluster38,3
324,S324_cluster39,2
324,S324_cluster4,8
324,S324_cluster40,2
324,S324_cluster41,2
324,S324_cluster42,2
324,S324_cluster43,2
324,S324_cluster44,3
324,S324_cluster45,3
324,S324_cluster46,4
324,S324_cluster47,2
324,S324_cluster48,2
324,S324_cluster49,2
324,S324_cluster5,2
324,S324_cluster50,2
324,S324_cluster51,2
324,S324_cluster52,3
324,S324_cluster53,2
324,S324_cluster54,2
324,S324_cluster55,5
324,S324_cluster56,10
324,S324_cluster57,2
324,S324_cluster58,4
324,S324_cluster59,2
324,S324_cluster6,2
324,S324_cluster60,3
324,S324_cluster61,4
324,S324_cluster62,2
324,S324_cluster63,2
324,S324_cluster64,3
324,S324_cluster65,2
324,S324_cluster66,8
324,S324_cluster67,2
324,S324_cluster68,2
324,S324_cluster69,2
324,S324_cluster7,6
324,S324_cluster70,2
324,S324_cluster71,2
324,S324_cluster72,2
324,S324_cluster73,2
324,S324_cluster74,2
324,S324_cluster75,2
324,S324_cluster76,2
324,S324_cluster77,4
324,S324_cluster78,2
324,S324_cluster79,2
324,S324_cluster8,10
324,S324_cluster80,2
324,S324_cluster81,3
324,S324_cluster82,2
324,S324_cluster83,2
324,S324_cluster84,2
324,S324_cluster85,3
324,S324_cluster86,2
324,S324_cluster87,2
324,S324_cluster88,3
324,S324_cluster89,2
324,S324_cluster9,27
324,S324_cluster90,2
324,S324_cluster91,2
324,S324_cluster92,2
324,S324_cluster93,2
324,S324_cluster94,2
324,S324_cluster95,2
324,S324_cluster96,3
324,S324_cluster97,2
324,S324_cluster98,3
324,S324_cluster99,3
324,noise,597
325,S325_cluster0,18
325,S325_cluster1,221
325,S325_cluster10,2
325,S325_cluster11,2
325,S325_cluster12,2
325,S325_cluster13,2
325,S325_cluster14,2
325,S325_cluster15,2
325,S325_cluster16,3
325,S325_cluster17,2
325,S325_cluster18,2
325,S325_cluster19,2
325,S325_cluster2,4
325,S325_cluster20,2
325,S325_cluster21,2
325,S325_cluster22,2
325,S325_cluster23,2
325,S325_cluster24,4
325,S325_cluster25,2
325,S325_cluster26,2
325,S325_cluster27,2
325,S325_cluster28,2
325,S325_cluster29,2
325,S325_cluster3,9
325,S325_cluster30,2
325,S325_cluster31,4
325,S325_cluster32,2
325,S325_cluster33,5
325,S325_cluster34,2
325,S325_cluster35,4
325,S325_cluster36,2
325,S325_cluster37,2
325,S325_cluster38,2
325,S325_cluster39,7
325,S325_cluster4,39
325,S325_cluster40,3
325,S325_cluster41,5
325,S325_cluster42,2
325,S325_cluster43,2
325,S325_cluster44,2
325,S325_cluster45,3
325,S325_cluster46,3
325,S325_cluster47,2
325,S325_cluster48,3
325,S325_cluster49,2
325,S325_cluster5,3
325,S325_cluster50,2
325,S325_cluster51,2
325,S325_cluster52,2
325,S325_cluster53,4
325,S325_cluster54,2
325,S325_cluster55,2
325,S325_cluster56,2
325,S325_cluster57,2
325,S325_cluster58,2
325,S325_cluster59,2
325,S325_cluster6,5
325,S325_cluster60,3
325,S325_cluster61,2
325,S325_cluster62,4
325,S325_cluster63,2
325,S325_cluster64,2
325,S325_cluster65,2
325,S325_cluster66,2
325,S325_cluster7,2
325,S325_cluster8,3
325,S325_cluster9,4
325,noise,551
326,S326_cluster0,161
326,S326_cluster1,2
326,S326_cluster10,2
326,S326_cluster11,2
326,S326_cluster12,2
326,S326_cluster13,4
326,S326_cluster14,3
326,S326_cluster15,15
326,S326_cluster16,2
326,S326_cluster17,2
326,S326_cluster18,7
326,S326_cluster19,2
326,S326_cluster2,14
326,S326_cluster20,3
326,S326_cluster21,2
326,S326_cluster22,3
326,S326_cluster23,2
326,S326_cluster24,5
326,S326_cluster25,2
326,S326_cluster26,4
326,S326_cluster27,3
326,S326_cluster28,2
326,S326_cluster29,3
326,S326_cluster3,4
326,S326_cluster30,3
326,S326_cluster31,4
326,S326_cluster32,2
326,S326_cluster33,2
326,S326_cluster34,2
326,S326_cluster35,2
326,S326_cluster36,2
326,S326_cluster37,3
326,S326_cluster38,2
326,S326_cluster39,2
326,S326_cluster4,2
326,S326_cluster40,2
326,S326_cluster41,2
326,S326_cluster42,2
326,S326_cluster43,2
326,S326_cluster44,6
326,S326_cluster45,2
326,S326_cluster46,4
326,S326_cluster47,2
326,S326_cluster48,2
326,S326_cluster49,2
326,S326_cluster5,2
326,S326_cluster50,2
326,S326_cluster51,2
326,S326_cluster52,2
326,S326_cluster53,3
326,S326_cluster54,2
326,S326_cluster55,2
326,S326_cluster56,2
326,S326_cluster57,2
326,S326_cluster58,2
326,S326_cluster59,2
326,S326_cluster6,9
326,S326_cluster60,3
326,S326_cluster61,2
326,S326_cluster62,2
326,S326_cluster7,2
326,S326_cluster8,4
326,S326_cluster9,35
326,noise,617
327,S327_cluster0,232
327,S327_cluster1,3
327,S327_cluster10,2
327,S327_cluster11,4
327,S327_cluster12,2
327,S327_cluster13,3
327,S327_cluster14,2
327,S327_cluster15,2
327,S327_cluster16,2
327,S327_cluster17,2
327,S327_cluster18,5
327,S327_cluster19,2
327,S327_cluster2,2
327,S327_cluster20,2
327,S327_cluster21,6
327,S327_cluster22,5
327,S327_cluster23,4
327,S327_cluster24,2
327,S327_cluster25,3
327,S327_cluster26,5
327,S327_cluster27,2
327,S327_cluster28,4
327,S327_cluster29,2
327,S327_cluster3,2
327,S327_cluster30,2
327,S327_cluster31,2
327,S327_cluster32,4
327,S327_cluster33,6
327,S327_cluster34,2
327,S327_cluster35,2
327,S327_cluster36,2
327,S327_cluster37,2
327,S327_cluster38,2
327,S327_cluster39,2
327,S327_cluster4,4
327,S327_cluster40,2
327,S327_cluster41,2
327,S327_cluster42,4
327,S327_cluster43,2
327,S327_cluster44,2
327,S327_cluster45,2
327,S327_cluster46,2
327,S327_cluster47,2
327,S327_cluster48,2
327,S327_cluster49,2
327,S327_cluster5,3
327,S327_cluster50,3
327,S327_cluster51,2
327,S327_cluster52,2
327,S327_cluster53,3
327,S327_cluster54,2
327,S327_cluster55,2
327,S327_cluster56,2
327,S327_cluster6,2
327,S327_cluster7,25
327,S327_cluster8,2
327,S327_cluster9,2
327,noise,598
328,S328_cluster0,289
328,S328_cluster1,3
328,S328_cluster10,4
328,S328_cluster11,5
328,S328_cluster12,2
328,S328_cluster13,3
328,S328_cluster14,3
328,S328_cluster15,2
328,S328_cluster16,3
328,S328_cluster17,2
328,S328_cluster18,2
328,S328_cluster19,2
328,S328_cluster2,2
328,S328_cluster20,2
328,S328_cluster21,5
328,S328_cluster22,2
328,S328_cluster23,2
328,S328_cluster24,2
328,S328_cluster25,2
328,S328_cluster26,3
328,S328_cluster27,4
328,S328_cluster28,2
328,S328_cluster29,2
328,S328_cluster3,2
328,S328_cluster30,3
328,S328_cluster31,2
328,S328_cluster32,2
328,S328_cluster33,3
328,S328_cluster34,2
328,S328_cluster35,2
328,S328_cluster36,2
328,S328_cluster37,2
328,S328_cluster38,2
328,S328_cluster39,2
328,S328_cluster4,21
328,S328_cluster40,2
328,S328_cluster41,2
328,S328_cluster42,2
328,S328_cluster43,2
328,S328_cluster44,5
328,S328_cluster45,2
328,S328_cluster46,2
328,S328_cluster47,3
328,S328_cluster48,2
328,S328_cluster49,2
328,S328_cluster5,10
328,S328_cluster50,2
328,S328_cluster6,5
328,S328_cluster7,4
328,S328_cluster8,2
328,S328_cluster9,3
328,noise,557
329,S329_cluster0,4
329,S329_cluster1,380
329,S329_cluster10,2
329,S329_cluster11,3
329,S329_cluster12,2
329,S329_cluster13,4
329,S329_cluster14,3
329,S329_cluster15,2
329,S329_cluster16,7
329,S329_cluster17,2
329,S329_cluster18,2
329,S329_cluster19,2
329,S329_cluster2,9
329,S329_cluster20,4
329,S329_cluster21,2
329,S329_cluster22,2
329,S329_cluster23,2
329,S329_cluster24,2
329,S329_cluster25,2
329,S329_cluster26,2
329,S329_cluster27,2
329,S329_cluster28,3
329,S329_cluster29,3
329,S329_cluster3,2
329,S329_cluster30,2
329,S329_cluster31,2
329,S329_cluster32,4
329,S329_cluster33,2
329,S329_cluster34,3
329,S329_cluster35,2
329,S329_cluster36,2
329,S329_cluster37,2
329,S329_cluster38,3
329,S329_cluster39,2
329,S329_cluster4,4
329,S329_cluster40,2
329,S329_cluster41,2
329,S329_cluster42,2
329,S329_cluster43,2
329,S329_cluster44,2
329,S329_cluster45,2
329,S329_cluster5,2
329,S329_cluster6,4
329,S329_cluster7,2
329,S329_cluster8,2
329,S329_cluster9,2
329,noise,500
330,S330_cluster0,265
330,S330_cluster1,3
330,S330_cluster10,4
330,S330_cluster11,2
330,S330_cluster12,2
330,S330_cluster13,4
330,S330_cluster14,3
330,S330_cluster15,2
330,S330_cluster16,2
330,S330_cluster17,2
330,S330_cluster18,2
330,S330_cluster19,3
330,S330_cluster2,4
330,S330_cluster20,7
330,S330_cluster21,4
330,S330_cluster22,5
330,S330_cluster23,3
330,S330_cluster24,2
330,S330_cluster25,2
330,S330_cluster26,3
330,S330_cluster27,2
330,S330_cluster28,3
330,S330_cluster29,2
330,S330_cluster3,4
330,S330_cluster30,2
330,S330_cluster31,2
330,S330_cluster32,2
330,S330_cluster33,2
330,S330_cluster34,3
330,S330_cluster35,4
330,S330_cluster36,3
330,S330_cluster37,2
330,S330_cluster38,2
330,S330_cluster39,3
330,S330_cluster4,41
330,S330_cluster40,2
330,S330_cluster5,4
330,S330_cluster6,6
330,S330_cluster7,3
330,S330_cluster8,2
330,S330_cluster9,2
330,noise,580
331,S331_cluster0,280
331,S331_cluster1,2
331,S331_cluster10,2
331,S331_cluster11,2
331,S331_cluster12,2
331,S331_cluster13,2
331,S331_cluster14,2
331,S331_cluster15,7
331,S331_cluster16,4
331,S331_cluster17,4
331,S331_cluster18,2
331,S331_cluster19,6
331,S331_cluster2,3
331,S331_cluster20,2
331,S331_cluster21,2
331,S331_cluster22,3
331,S331_cluster23,2
331,S331_cluster24,2
331,S331_cluster25,2
331,S331_cluster26,2
331,S331_cluster27,2
331,S331_cluster28,2
331,S331_cluster29,3
331,S331_cluster3,5
331,S331_cluster30,2
331,S331_cluster31,4
331,S331_cluster32,2
331,S331_cluster33,2
331,S331_cluster34,2
331,S331_cluster35,2
331,S331_cluster36,2
331,S331_cluster37,2
331,S331_cluster38,2
331,S331_cluster39,2
331,S331_cluster4,2
331,S331_cluster40,7
331,S331_cluster41,2
331,S331_cluster42,2
331,S331_cluster43,2
331,S331_cluster44,2
331,S331_cluster45,5
331,S331_cluster46,2
331,S331_cluster47,2
331,S331_cluster48,2
331,S331_cluster49,3
331,S331_cluster5,2
331,S331_cluster50,2
331,S331_cluster51,2
331,S331_cluster52,2
331,S331_cluster53,2
331,S331_cluster54,2
331,S331_cluster55,2
331,S331_cluster56,2
331,S331_cluster57,2
331,S331_cluster58,2
331,S331_cluster59,2
331,S331_cluster6,7
331,S331_cluster60,2
331,S331_cluster61,2
331,S331_cluster62,2
331,S331_cluster63,2
331,S331_cluster64,2
331,S331_cluster65,2
331,S331_cluster66,2
331,S331_cluster67,2
331,S331_cluster68,2
331,S331_cluster69,2
331,S331_cluster7,2
331,S331_cluster70,2
331,S331_cluster71,2
331,S331_cluster72,2
331,S331_cluster73,2
331,S331_cluster74,2
331,S331_cluster75,2
331,S331_cluster76,2
331,S331_cluster77,2
331,S331_cluster8,28
331,S331_cluster9,8
331,noise,499
332,S332_cluster0,262
332,S332_cluster1,2
332,S332_cluster10,2
332,S332_cluster11,3
332,S332_cluster12,2
332,S332_cluster13,3
332,S332_cluster14,2
332,S332_cluster15,2
332,S332_cluster16,2
332,S332_cluster17,2
332,S332_cluster18,5
332,S332_cluster19,2
332,S332_cluster2,2
332,S332_cluster20,2
332,S332_cluster21,3
332,S332_cluster22,2
332,S332_cluster23,2
332,S332_cluster24,2
332,S332_cluster25,2
332,S332_cluster26,2
332,S332_cluster27,2
332,S332_cluster28,2
332,S332_cluster29,3
332,S332_cluster3,7
332,S332_cluster30,2
332,S332_cluster31,2
332,S332_cluster32,2
332,S332_cluster33,2
332,S332_cluster34,2
332,S332_cluster35,2
332,S332_cluster36,2
332,S332_cluster37,2
332,S332_cluster38,2
332,S332_cluster39,2
332,S332_cluster4,2
332,S332_cluster40,4
332,S332_cluster41,2
332,S332_cluster42,2
332,S332_cluster43,2
332,S332_cluster44,2
332,S332_cluster45,2
332,S332_cluster46,3
332,S332_cluster47,6
332,S332_cluster48,2
332,S332_cluster49,2
332,S332_cluster5,3
332,S332_cluster50,2
332,S332_cluster51,2
332,S332_cluster52,2
332,S332_cluster53,2
332,S332_cluster54,2
332,S332_cluster55,2
332,S332_cluster56,2
332,S332_cluster57,2
332,S332_cluster58,2
332,S332_cluster59,2
332,S332_cluster6,3
332,S332_cluster60,2
332,S332_cluster61,2
332,S332_cluster62,3
332,S332_cluster63,4
332,S332_cluster64,2
332,S332_cluster65,2
332,S332_cluster66,3
332,S332_cluster67,3
332,S332_cluster68,2
332,S332_cluster69,2
332,S332_cluster7,2
332,S332_cluster70,2
332,S332_cluster71,2
332,S332_cluster72,2
332,S332_cluster73,2
332,S332_cluster74,2
332,S332_cluster75,2
332,S332_cluster76,2
332,S332_cluster77,2
332,S332_cluster8,4
332,S332_cluster9,8
332,noise,550
333,S333_cluster0,2
333,S333_cluster1,293
333,S333_cluster10,2
333,S333_cluster11,2
333,S333_cluster12,2
333,S333_cluster13,7
333,S333_cluster14,2
333,S333_cluster15,3
333,S333_cluster16,2
333,S333_cluster17,3
333,S333_cluster18,2
333,S333_cluster19,2
333,S333_cluster2,5
333,S333_cluster20,4
333,S333_cluster21,2
333,S333_cluster22,2
333,S333_cluster23,2
333,S333_cluster24,2
333,S333_cluster25,2
333,S333_cluster26,3
333,S333_cluster27,2
333,S333_cluster28,2
333,S333_cluster29,2
333,S333_cluster3,2
333,S333_cluster30,2
333,S333_cluster31,2
333,S333_cluster32,2
333,S333_cluster33,2
333,S333_cluster34,2
333,S333_cluster35,2
333,S333_cluster36,2
333,S333_cluster37,2
333,S333_cluster38,2
333,S333_cluster39,2
333,S333_cluster4,7
333,S333_cluster40,2
333,S333_cluster41,2
333,S333_cluster42,2
333,S333_cluster43,2
333,S333_cluster44,2
333,S333_cluster45,2
333,S333_cluster46,3
333,S333_cluster47,2
333,S333_cluster48,3
333,S333_cluster49,2
333,S333_cluster5,2
333,S333_cluster50,2
333,S333_cluster51,2
333,S333_cluster52,7
333,S333_cluster6,3
333,S333_cluster7,2
333,S333_cluster8,2
333,S333_cluster9,2
333,noise,577
334,S334_cluster0,3
334,S334_cluster1,3
334,S334_cluster10,2
334,S334_cluster11,2
334,S334_cluster12,2
334,S334_cluster13,2
334,S334_cluster14,2
334,S334_cluster15,3
334,S334_cluster16,2
334,S334_cluster17,2
334,S334_cluster18,2
334,S334_cluster19,2
334,S334_cluster2,234
334,S334_cluster20,2
334,S334_cluster21,2
334,S334_cluster22,2
334,S334_cluster23,2
334,S334_cluster24,6
334,S334_cluster25,3
334,S334_cluster26,8
334,S334_cluster27,4
334,S334_cluster28,2
334,S334_cluster29,2
334,S334_cluster3,3
334,S334_cluster30,4
334,S334_cluster31,2
334,S334_cluster32,2
334,S334_cluster33,2
334,S334_cluster34,3
334,S334_cluster35,2
334,S334_cluster36,4
334,S334_cluster37,2
334,S334_cluster38,2
334,S334_cluster39,2
334,S334_cluster4,4
334,S334_cluster40,4
334,S334_cluster41,2
334,S334_cluster42,5
334,S334_cluster43,3
334,S334_cluster44,3
334,S334_cluster45,2
334,S334_cluster46,2
334,S334_cluster47,2
334,S334_cluster48,2
334,S334_cluster49,3
334,S334_cluster5,2
334,S334_cluster50,3
334,S334_cluster51,2
334,S334_cluster6,4
334,S334_cluster7,2
334,S334_cluster8,15
334,S334_cluster9,2
334,noise,616
335,S335_cluster0,305
335,S335_cluster1,2
335,S335_cluster10,2
335,S335_cluster11,4
335,S335_cluster12,2
335,S335_cluster13,2
335,S335_cluster14,2
335,S335_cluster15,2
335,S335_cluster16,2
335,S335_cluster17,2
335,S335_cluster18,3
335,S335_cluster19,4
335,S335_cluster2,3
335,S335_cluster20,2
335,S335_cluster21,2
335,S335_cluster22,2
335,S335_cluster23,2
335,S335_cluster24,2
335,S335_cluster25,2
335,S335_cluster26,7
335,S335_cluster27,7
335,S335_cluster28,3
335,S335_cluster29,5
335,S335_cluster3,2
335,S335_cluster30,2
335,S335_cluster31,2
335,S335_cluster32,2
335,S335_cluster33,4
335,S335_cluster34,2
335,S335_cluster35,2
335,S335_cluster36,2
335,S335_cluster37,2
335,S335_cluster38,2
